St_ID,St_Flag,Name,Elevation,El_Flag,Long,Lat,Jan,Feb,Mar,April,May,June,July,Aug,Sept,Oct,Nov,Dec,Annual
1160450,NA,ARMSTRONG,359, ,-119.183333,50.45,-4,22,89,154,205,240,280,275,215,120,42,-9,136
1160483,NA,ARMSTRONG HU,505, ,-119.216667,50.5,-6,21,82,144,192,233,270,270,210,118,38,-8,130
1160485,NA,ARMSTRONG NO,373, ,-119.133333,50.466667,-5,21,88,154,200,236,275,275,211,124,43,-7,135
1160510,NA,ASHCROFT,305, ,-121.283333,50.716667,1,46,120,183,231,268,305,301,238,166,56,-1,160
1160511,NA,ASHCROFT,331, ,-121.266667,50.733333,2,35,112,166,219,251,289,287,227,141,51,-9,148
1160520,NA,ASHCROFT NOR,320, ,-121.266667,50.733333,5,48,114,174,226,262,296,293,237,144,55,-4,154
1160540,NA,ASHCROFT M,488, ,-121.333333,50.716667,-11,27,103,164,208,245,283,280,222,138,41,-14,141
1160565,NA,AVOLA,610, ,-119.333333,51.783333,-28,7,58,122,172,204,238,235,184,105,29,-24,109
1160670,NA,BARRIERE,415, ,-120.116667,51.183333,-12,27,98,159,207,243,281,276,216,122,36,-16,136
1160899,NA,BLUE RIVER A,682, ,-119.2895,52.12903,-34,5,60,117,175,211,243,239,182,91,10,-39,105
1160900,NA,BLUE RIVER N,689, ,-119.283333,52.15,-39,-10,43,95,160,200,229,227,174,92,15,-35,96
1160985,NA,BRIDGE LAKE,1157, ,-120.733333,51.466667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,161,86,5,-33,-9999
1160986,NA,BRIDGE LAKE,1155, ,-120.7935,51.50383,-21,12,52,98,150,183,218,217,165,88,11,-33,95
1160H99,NA,BLUE RIVER C,682, ,-119.2895,52.12903,-29,12,62,120,179,214,244,243,185,93,11,-35,108
1161104,NA,BUFFALO LAKE,1003, ,-121.0828,51.7075,-24,11,53,104,155,187,221,217,172,96,17,-28,98
1161215,NA,CACHE CREEK,515, ,-121.416667,50.916667,-4,34,98,156,207,244,281,275,218,127,44,-11,139
116146F,NA,CELISTA,515, ,-119.383333,50.95,-6,15,72,137,188,223,261,255,185,102,32,-9,121
1161470,NA,CHASE,359, ,-119.683333,50.816667,3,30,87,152,204,242,278,274,213,126,51,0,138
1161592,NA,CHINOOK COVE,716, ,-120.2039,51.26222,-14,19,72,129,181,214,247,243,187,101,25,-21,115
1161655,NA,CLEARWATER,466, ,-120.033333,51.65,-18,23,89,147,202,229,268,263,204,116,31,-22,128
1161661,NA,CLINTON (AUT,1056, ,-121.5047,51.14472,-32,2,57,110,158,195,232,228,175,93,6,-40,99
1161F55,NA,CLEARWATER A,716, ,-120.116667,51.516667,-22,16,73,133,182,215,248,246,188,104,18,-27,115
1162177,NA,CRISS CREEK,1122, ,-120.7283,51.02972,-22,9,49,99,146,183,220,215,172,92,14,-30,96
1162265,NA,DARFIELD,412, ,-120.1827,51.29733,-15,23,92,153,199,233,267,260,199,111,33,-16,128
1162580,NA,EAGLE BAY,412, ,-119.216667,50.933333,-12,9,61,136,191,227,261,254,188,104,30,-8,120
1162680,NA,ENDERBY,354, ,-119.15,50.55,-1,29,93,159,205,241,280,275,215,126,44,-5,138
1162682,NA,ENDERBY ASHT,351, ,-118.916667,50.55,-4,26,93,158,204,239,281,280,218,122,42,-9,138
1162784,NA,FALKLAND SAL,0, ,-119.4,50.45,0,28,86,150,198,234,272,270,212,122,42,-5,134
1162785,NA,FALKLAND SPA,823, ,-119.5,50.5,-16,16,68,124,174,211,252,248,193,109,22,-27,115
1163340,NA,HAT CREEK,923, ,-121.583333,50.75,-21,17,70,121,171,207,246,244,195,113,24,-31,113
1163400,NA,HEFFLEY CREE,683, ,-120.183333,50.916667,-18,17,80,137,182,215,254,252,195,110,28,-21,119
1163450,NA,HEMP CREEK C,640, ,-120.05,51.916667,-22,17,70,130,179,212,241,238,179,108,29,-19,114
1163595,NA,HORSE LAKE,994, ,-121.2,51.6,-24,17,66,112,160,196,227,226,177,104,20,-30,104
1163779,NA,KAMLOOPS,379, ,-120.333333,50.666667,3,38,106,163,213,250,288,285,223,136,52,1,147
1163780,NA,KAMLOOPS A,345, ,-120.4419,50.70222,4,42,109,166,214,250,288,283,223,136,55,3,148
1163790,NA,KAMLOOPS AFT,701, ,-120.5,50.666667,-9,22,84,144,196,233,273,267,206,117,34,-16,129
1163810,NA,KAMLOOPS CDA,0, ,-120.433333,50.716667,7,42,111,167,216,253,291,285,226,139,58,6,150
1163842,NA,KAMLOOPS AUT,345, ,-120.4419,50.70222,-1,37,108,164,212,248,288,281,221,135,56,-1,146
1163873,NA,KAMLOOPS TUN,442, ,-120.316667,50.666667,-9999,32,99,154,203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1163875,NA,KAMLOOPS VAL,347, ,-120.25,50.683333,3,38,108,167,213,249,284,277,213,130,52,1,145
1164445,NA,LAC DES ROCH,1143, ,-120.616667,51.5,-26,2,44,81,134,171,204,201,149,81,-9999,-36,-9999
1164717,NA,LOON LAKE,838, ,-121.333333,51.066667,-25,20,74,124,174,212,249,244,194,114,28,-28,115
1164729,NA,LUMBY,500, ,-118.9557,50.23617,-11,23,85,146,195,230,271,269,210,120,36,-15,130
1164730,NA,LUMBY SIGALE,560, ,-118.766667,50.366667,-9,22,80,140,189,224,260,257,198,110,32,-14,124
1164830,NA,MALAKWA EAGL,404, ,-118.65,51,-6,21,76,141,198,230,267,262,204,120,35,-9,128
1164G1E,NA,LONE BUTTE 2,1145, ,-121.2,51.55,-19,14,52,99,151,183,218,218,169,97,17,-31,97
1164LH5,NA,KNUTSFORD 2S,899, ,-120.316667,50.6,-19,9,70,126,172,211,-9999,247,187,105,24,-26,-9999
1165030,NA,MCLURE,381, ,-120.2217,51.04667,-13,28,97,160,205,240,278,272,216,124,39,-16,136
1165224,NA,MT LOLO ADMI,873, ,-120.183333,50.783333,-12,16,70,123,166,207,246,245,190,108,29,-20,114
1165225,NA,MT LOLO KAML,1737, ,-120.133333,50.8,-44,-29,3,42,94,137,175,178,122,49,-11,-56,55
1165791,NA,100 MILE HOU,1059, ,-121.3,51.65,-19,23,70,121,168,201,234,234,183,112,27,-26,111
1165793,NA,100 MILE HOU,928, ,-121.2169,51.68139,-24,15,66,120,173,204,236,231,185,106,26,-24,110
1166527,NA,PRITCHARD,381, ,-119.816667,50.683333,-1,30,95,156,207,242,280,277,215,126,46,-3,139
1166658,NA,RED LAKE,1162, ,-120.8,50.935,-28,1,45,98,145,183,226,220,172,94,7,-35,94
1166659,NA,RED LAKE 2,990, ,-120.766667,50.9,-28,4,59,109,154,191,231,230,177,97,13,-34,100
1166760,NA,RICHLAND,716, ,-118.5,50.216667,-1,35,86,137,184,223,258,255,197,121,41,-4,128
1166912,NA,RUTH LAKE,795, ,-120.9792,51.84472,-23,13,63,119,172,206,239,234,183,99,23,-25,109
1166945,NA,SALMON ARM,506, ,-119.25,50.7,2,32,87,147,197,231,269,266,207,119,43,-4,133
1166946,NA,SALMON ARM 2,396, ,-119.283333,50.7,4,30,91,155,206,242,280,277,214,125,48,0,139
1166JFR,NA,PINANTAN LAK,960, ,-119.95,50.716667,-10,19,64,115,165,202,242,240,188,101,23,-20,111
1166R45,NA,SALMON ARM A,527, ,-119.2325,50.68278,-6,21,80,140,188,228,263,261,200,113,33,-10,126
1167191,NA,70 MILE HOUS,1080, ,-121.4,51.3,-22,9,56,105,153,187,226,225,176,102,13,-36,100
1167193,NA,SEYMOUR ARM,351, ,-118.95,51.25,-8,13,71,134,189,225,259,257,196,112,35,-13,123
1167260,NA,SHUSWAP FALL,427, ,-118.816667,50.3,-6,28,89,149,187,-9999,277,273,-9999,-9999,-9999,-8,-9999
1167275,NA,SICAMOUS,427, ,-119,50.8,1,23,81,140,195,230,269,275,202,114,41,-6,130
1167276,NA,SICAMOUS 2,355, ,-118.983333,50.85,1,28,82,143,194,230,265,261,202,119,45,0,131
1167337,NA,SILVER CREEK,419, ,-119.35,50.54533,-1,27,88,149,198,235,269,267,206,120,45,-5,133
1167592,NA,SORRENTO EAS,488, ,-119.4,50.883333,-8,15,74,133,184,219,255,250,184,101,36,-7,120
1167637,NA,SPENCES BRID,235, ,-121.316667,50.416667,8,53,121,178,225,261,303,301,241,149,59,3,159
1167778,NA,SUGAR LAKE,610, ,-118.533333,50.333333,-14,20,77,129,187,226,265,258,-9999,-9999,31,-20,-9999
1167980,NA,TAPPEN,442, ,-119.333333,50.75,8,35,88,149,202,237,273,269,206,121,49,3,137
1167982,NA,TAPPEN FORD,567, ,-119.3,50.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,260,195,110,-9999,-9999,-9999
1168204,NA,SUN PEAKS MO,1813, ,-119.911,50.903,-48,-40,-11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-55,-9999
1168520,NA,VAVENBY,445, ,-119.7781,51.57611,-18,16,83,149,198,230,263,257,191,105,28,-19,124
1168739,NA,WATCH LAKE N,1069, ,-121.116667,51.466667,-20,13,53,104,153,189,225,218,176,98,18,-30,100
1168880,NA,WESTWOLD,609, ,-119.7506,50.46889,1,34,93,147,193,229,267,267,212,128,43,-8,134
116C8P0,NA,KAMLOOPS PRA,640, ,-120.2,50.6,-12,17,73,128,180,217,-9999,-9999,190,106,27,-16,-9999
116FRMN,NA,SALMON ARM C,350, ,-119.2906,50.70306,12,40,98,158,207,246,283,276,209,128,54,6,143
116HFF6,NA,VIDETTE LAKE,1083, ,-120.8392,51.3265,-14,18,60,108,158,192,226,224,179,100,23,-23,104
116JF55,NA,CLEARWATER S,869, ,-120,51.733333,-9999,-9999,63,119,-9999,-9999,-9999,237,181,-9999,-9999,-9999,-9999
116L87J,NA,KAMLOOPS RAY,357, ,-120.3,50.816667,-2,39,108,167,212,248,285,282,224,134,50,-4,145
116NJ97,NA,MONTE LAKE P,845, ,-119.8,50.533333,-9,21,73,126,171,210,255,247,189,117,29,-19,118
116NJRF,NA,MONTE CREEK,363, ,-120.016667,50.65,3,37,107,167,216,253,292,287,224,132,48,1,147
116Q20D,NA,SUN PEAKS LO,1312, ,-119.883333,50.883333,-25,-2,34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-36,-9999
116QK0M,NA,SUN PEAKS UP,2030, ,-119.916667,50.9,-55,-54,-30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-64,-9999
1170R01,NA,BOBBIE BURNS,1370, ,-116.933333,50.95,-46,-14,36,84,137,179,216,213,158,78,-9,-63,81
1171020,NA,BRISCO,823, ,-116.25,50.816667,-41,4,77,137,187,219,253,252,189,106,15,-48,113
1171105,NA,BUGABOO CREE,1493, ,-116.7064,50.75222,-51,-15,25,72,122,164,202,199,144,70,-16,-67,71
1171313,NA,CANOE RIVER,953, ,-119.383333,52.733333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43,-9999,-9999,-9999
1171393,NA,CARIBOO LODG,1095, ,-119.4717,52.71947,-54,-24,28,82,138,181,208,203,145,58,-17,-57,74
1172525,NA,DONALD,783, ,-117.15,51.483333,-49,-1,55,111,169,206,237,238,188,112,24,-48,104
1173190,NA,GLACIER AVAL,1177, ,-117.5,51.266667,-52,-24,27,77,124,165,209,196,143,56,-20,-60,70
1173191,NA,GLACIER NP R,1322, ,-117.5164,51.30083,-61,-33,18,64,109,164,200,197,134,48,-26,-70,62
1173210,NA,GOLDEN A,784, ,-116.9817,51.29833,-42,1,67,132,183,217,247,240,182,100,10,-49,107
1173242,NA,GOLDSTREAM R,700, ,-118.4247,51.62972,-38,-5,48,107,172,213,242,234,175,83,5,-45,99
1173243,NA,GOLDSTREAM R,963, ,-118.1683,51.6325,-36,-4,45,102,163,201,237,232,172,81,1,-45,96
1173BDB,NA,GOLDSTREAM R,710, ,-118.4889,51.63972,-31,7,61,116,176,213,246,240,181,87,8,-36,106
1175122,NA,MICA DAM,579, ,-118.5853,52.05306,-26,-4,42,99,179,218,239,231,169,85,13,-26,102
1176749,NA,REVELSTOKE A,444, ,-118.1833,50.96111,-8,14,66,136,194,228,259,244,182,106,34,-10,120
1176750,NA,REVELSTOKE,456, ,-118.2,51,-6,16,77,127,188,222,256,250,197,116,28,-20,121
1176751,NA,REVELSTOKE A,450, ,-118.166667,50.95,-10,13,65,131,191,226,255,248,187,109,41,-8,121
1176753,NA,REVELSTOKE M,1847, ,-118.383333,51.2,-9999,-9999,-18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1177290,NA,SIDMOUTH,430, ,-118.016667,50.783333,-16,15,71,127,181,216,245,229,173,88,30,-19,112
1177640,NA,SPILLIMACHEE,818, ,-116.4,50.916667,-55,-4,64,126,178,207,239,231,175,89,5,-57,100
1178339,NA,VALEMOUNT,797, ,-119.25,52.816667,-34,-7,47,103,165,198,224,224,174,101,5,-38,97
11783L9,NA,VALEMOUNT EA,808, ,-119.25,52.833333,-25,6,53,112,172,206,231,232,179,103,23,-28,105
1178931,NA,WILDCAT CR.,2057, ,-116.633333,51.7,-9999,-54,-21,24,-9999,-9999,156,150,103,-9999,-9999,-9999,-9999
1178CL9,NA,VALEMOUNT NO,892, ,-119.25,52.85,-35,-6,44,105,160,195,226,222,168,88,8,-38,95
1179008,NA,YOHO NAT PAR,1640, ,-116.333333,51.433333,-51,-9999,-9999,-9999,-9999,168,-9999,-9999,-9999,-9999,-32,-9999,-9999
1179009,NA,YOHO NAT PAR,1158, ,-116.55,51.4,-15,-7,45,-9999,144,181,217,211,154,84,-3,-49,-9999
117900R,NA,YOHO NP WAPT,1646, ,-116.333333,51.45,-75,-41,8,57,112,150,187,184,126,47,-41,-86,52
11790J1,NA,YOHO PARK,1615, ,-116.3444,51.44278,-66,-36,18,72,123,163,199,194,137,48,-34,-87,61
117CA90,NA,GLACIER NP M,1874, ,-117.7011,51.23639,-56,-44,-11,31,75,111,150,156,103,29,-34,-68,37
117R00F,NA,YOHO NAT PAR,1219, ,-116.533333,51.383333,-52,-8,46,98,148,188,224,222,164,80,-11,-67,86
117R00G,NA,YOHO NP EMER,1303, ,-116.533333,51.433333,-38,-21,36,90,139,181,216,216,157,69,-4,-65,81
117R00H,NA,YOHO NP OHAR,2055, ,-116.3367,51.35639,-9999,-48,-14,-9999,-9999,115,154,151,98,-9999,-9999,-9999,-9999
1180490,NA,ARRAS,677, ,-120.533333,55.733333,-71,-26,19,99,160,198,218,212,161,87,-14,-63,82
1180585,NA,BALDONNEL,686, ,-120.683333,56.233333,-93,-54,1,91,159,198,220,207,152,75,-35,-78,70
1180750,NA,BEATTON RIVE,840, ,-121.383333,57.383333,-110,-72,-17,70,137,184,206,193,138,59,-57,-101,53
1180881,NA,BLACKWATER C,732, ,-123.65,55.533333,-58,-22,33,98,159,198,222,215,158,76,-3,-54,85
1180R07,NA,BOUNDARY LAK,711, ,-120.1,56.333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,75,-23,-9999,-9999
1181120,NA,BULLMOOSE,1102, ,-121.483333,55.133333,-33,-17,6,67,124,166,193,184,130,66,-7,-30,71
1181465,NA,CECIL LAKE C,773, ,-120.283333,56.333333,-94,-54,-2,84,148,189,210,199,143,67,-33,-72,65
11814FR,NA,CHARLIE LAKE,758, ,-121.0164,56.29758,-81,-40,10,85,155,192,214,198,150,76,-31,-64,72
1181508,NA,CHETWYND A,609, ,-121.6267,55.68722,-50,-13,28,110,164,202,224,214,163,93,-7,-44,90
1181509,NA,CHETWYND BCF,660, ,-121.616667,55.7,-69,-32,25,107,167,207,227,218,165,94,-7,-67,86
1182280,NA,DAWSON CREEK,671, ,-120.216667,55.75,-71,-33,16,100,163,201,221,214,164,95,-8,-53,84
1182285,NA,DAWSON CREEK,655, ,-120.183333,55.75,-72,-41,8,94,162,202,224,215,163,91,-17,-59,81
1182290,NA,DAWSON CREEK,781, ,-120.2,55.783333,-74,-37,11,99,160,199,223,214,163,92,-13,-53,82
1182427,NA,DENISON PLAN,854, ,-121.033333,55,-40,-14,22,91,146,188,211,204,154,84,-6,-32,84
1182881,NA,FINLAY FORKS,762, ,-123.733333,55.9,-59,-24,-9999,-9999,-9999,203,-9999,201,151,-9999,6,-36,-9999
1183000,NA,FORT ST JOHN,694, ,-120.7403,56.23806,-86,-51,1,90,154,195,216,205,152,77,-29,-73,71
1183090,NA,GERMANSEN LA,766, ,-124.7014,55.78553,-85,-34,30,91,149,189,213,205,149,62,-28,-83,71
1183629,NA,HUDSON HOPE,480, ,-121.9,56.033333,-58,-11,41,127,180,218,238,229,179,104,-4,-51,99
1183651,NA,INGENIKA POI,680, ,-124.9,56.8,-101,-47,14,84,145,184,204,193,138,62,-35,-98,62
1183FL0,NA,HUDSON HOPE,678, ,-122.2,56.016667,-75,-42,18,99,160,197,218,209,159,94,-3,-59,81
1184790,NA,MACKENZIE A,690, ,-123.1381,55.30528,-62,-27,29,94,158,200,222,212,154,73,-10,-54,82
1184795,NA,MACKENZIE TO,762, ,-123.083333,55.333333,-57,-18,28,97,154,-9999,221,212,-9999,78,-9,-43,-9999
1185020,NA,MCLEOD LAKE,704, ,-123.033333,55.033333,-75,-24,33,96,153,192,219,211,155,80,-13,-60,81
1186171,NA,PINE PASS,945, ,-122.6,55.35,-80,-41,3,66,126,175,196,184,130,54,-29,-67,60
1186172,NA,PINK MOUNTAI,1204, ,-122.366667,57,-78,-57,-5,67,119,167,188,170,127,43,-43,-95,50
1186428,NA,PRESPATOU,685, ,-121.033333,56.916667,-107,-55,-9999,88,153,-9999,221,209,151,-9999,-49,-84,-9999
1186868,NA,ROSE PRAIRIE,671, ,-120.766667,56.65,-103,-47,11,96,162,201,220,206,155,75,-41,-86,71
1186A71,NA,PINE PASS MT,680, ,-122.483333,55.533333,-50,-19,23,97,161,198,221,210,156,81,-4,-38,86
1186J7K,NA,PINK MOUNTAI,1144, ,-122.516667,57.033333,-71,-38,-10,53,111,165,185,168,116,45,-41,-61,52
1187335,NA,SIKANNI CHIE,937, ,-122.7181,57.25028,-67,-30,7,82,138,184,207,194,145,71,-28,-64,70
1187861,NA,SUMMIT LAKE,716, ,-122.633333,54.283333,-9999,-9999,-9999,-9999,-9999,182,209,211,160,-9999,-9999,-9999,-9999
1188026,NA,TAYLOR 3SE,443, ,-120.633333,56.116667,-83,-38,26,120,177,215,-9999,-9999,172,99,-24,-71,-9999
1188297,NA,TUMBLER RIDG,824, ,-121.483333,55.133333,-43,0,37,107,161,202,228,223,170,98,6,-32,96
1188696,NA,WARE,777, ,-125.633333,57.433333,-117,-56,21,90,148,193,209,201,143,54,-52,-106,61
1188973,NA,WONOWON,914, ,-121.8,56.733333,-85,-50,2,76,139,183,202,187,135,61,-41,-79,61
118L6C0,NA,HUDSON HOPE,690, ,-121.966667,56.083333,-56,-19,29,108,164,202,221,211,164,94,-6,-44,89
1191440,NA,CASSIAR,1078, ,-129.833333,59.283333,-103,-69,-27,35,97,154,175,154,97,19,-67,-88,31
1191740,NA,COAL RIVER,517, ,-127.15,59.666667,-9999,-9999,-9999,-9999,156,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1192340,NA,DEASE LAKE,806, ,-130.0106,58.42833,-115,-59,9,74,138,180,193,182,128,52,-47,-106,52
1192940,NA,FORT NELSON,381, ,-122.5972,58.83639,-160,-94,-11,95,163,214,232,213,153,51,-87,-146,52
1193245,NA,GOOD HOPE LA,770, ,-129.283333,59.3,-104,-65,-4,72,136,188,202,186,129,52,-54,-92,54
1194722,NA,LOWER POST,583, ,-128.5,59.933333,-159,-102,-12,85,154,200,220,204,134,39,-95,-158,43
11951B9,NA,MILE 306 ALA,451, ,-122.866667,58.85,-143,-76,-5,93,160,-9999,-9999,209,156,47,-83,-121,-9999
1195250,NA,MUNCHO LAKE,836, ,-125.7667,58.93,-89,-54,-7,77,139,188,205,190,135,60,-39,-70,61
1195J29,NA,TETSA RIVER,792, ,-124.2319,58.6525,-114,-65,-14,68,127,177,197,183,129,51,-69,-93,48
1197530,NA,SMITH RIVER,673, ,-126.433333,59.9,-158,-90,-13,72,140,192,210,189,129,35,-90,-145,39
1197860,NA,SUMMIT LAKE,1281, ,-124.65,58.65,-90,-55,-9999,30,-9999,150,167,158,101,-9999,-65,-9999,-9999
1198194,NA,TOAD RIVER,731, ,-125.233333,58.85,-107,-68,-6,80,145,197,213,197,140,52,-65,-80,58
119BLM0,NA,DEASE LAKE (,801, ,-130.0256,58.42584,-122,-58,6,75,139,182,192,183,126,52,-51,-108,51
119M720,NA,LOWER LIARD,435, ,-126.1,59.416667,-166,-95,-9,-9999,-9999,-9999,-9999,-9999,-9999,54,-75,-142,-9999
1200560,NA,ATLIN,673, ,-133.7,59.56667,-93,-62,-4,67,126,171,189,175,122,56,-22,-56,56
1200R0J,NA,BOB QUINN AG,610, ,-130.25,56.966667,-53,-12,40,96,150,184,200,195,144,73,-10,-52,80
1201086,NA,BRONSON CREE,107, ,-131.1,56.666667,-49,-15,33,91,151,188,197,187,136,70,1,-27,80
1201770,NA,COLD FISH LA,1203, ,-128.833333,57.666667,-9999,-9999,-9999,-9999,-9999,-9999,157,150,-9999,-9999,-9999,-9999,-9999
1203255,NA,GRAHAM INLET,659, ,-134.1833,59.6,-123,-86,-11,68,132,182,198,182,123,46,-36,-83,49
1203315,NA,HAINES APPS,399, ,-136.466667,59.516667,-31,-7,27,80,133,180,196,172,116,44,-26,-28,71
1203672,NA,ISKUT RANCH,854, ,-130.016667,57.866667,-57,-20,22,78,135,176,188,179,131,59,-19,-60,68
1204215,NA,KINASKAN LAK,815, ,-130.2,57.533333,-77,-42,4,62,123,171,189,175,118,41,-32,-57,56
1204632,NA,LINDEMAN CIT,668, ,-135.083333,59.783333,-9999,-9999,-9999,-9999,-9999,149,-9999,168,-9999,-9999,-9999,-9999,-9999
1205248,NA,MULE CREEK,884, ,-136.6,59.783333,-68,-56,-34,21,-9999,132,151,137,87,20,-45,-55,-9999
1206197,NA,PLEASANT CAM,274, ,-136.3667,59.45,-50,-18,16,73,136,181,199,182,126,56,-17,-40,70
1207126,NA,SCHAFT CREEK,914, ,-131,57.35,-9999,-9999,-9999,-9999,-9999,156,183,176,124,-9999,-9999,-9999,-9999
1208040,NA,TELEGRAPH CR,183, ,-131.166667,57.9,-97,-35,46,123,177,216,231,220,164,79,-29,-70,85
1208202,NA,TODAGIN RANC,899, ,-130.066667,57.6,-81,-28,23,71,129,173,187,180,125,49,-36,-81,59
120C036,NA,FRASER CAMP,869, ,-135.045,59.71639,-83,-64,-26,28,84,134,147,138,86,24,-43,-67,30
2100163,NA,BLANCHARD RI,836, ,-136.766667,60,-83,-51,-24,27,98,150,168,154,98,29,-43,-62,38
2100182,NA,BURWASH A,806, ,-139.05,61.366667,-142,-87,-22,57,125,179,196,174,-9999,18,-84,-119,-9999
2100402,NA,DAWSON A,370, ,-139.133333,64.05,-219,-156,-37,75,153,217,231,194,-9999,-6,-139,-188,-9999
2100517,NA,FARO A,716, ,-133.383333,62.2,-9999,-101,-21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2100700,NA,MAYO A,503, ,-135.866667,63.616667,-180,-114,-25,70,149,213,227,194,118,12,-106,-143,35
2100750,NA,MORLEY RIVER,823, ,-132.166667,60.016667,-9999,-9999,-9999,-9999,-9999,176,192,169,112,-9999,-9999,-9999,-9999
2100800,NA,OLD CROW A,250, ,-139.833333,67.566667,-9999,-9999,-148,-37,84,190,204,161,-9999,-56,-9999,-9999,-9999
2100840,NA,OTTER FALLS,829, ,-137.05,61.033333,-111,-62,-11,54,120,-9999,-9999,-9999,-9999,30,-9999,-95,-9999
2100880,NA,PELLY RANCH,454, ,-137.366667,62.816667,-198,-127,-18,81,155,213,228,197,125,16,-117,-173,32
2100FCG,NA,HOUR LAKE,890, ,-129.133333,61.183333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21,-9999,-9999,-9999
2101081,NA,SWIFT RIVER,891, ,-131.183333,60,-116,-70,-17,52,113,174,186,171,112,29,-74,-113,37
2101095,NA,TAKHINI RIVE,671, ,-135.566667,60.95,-9999,-73,-6,-9999,-9999,197,211,-9999,-9999,-9999,-9999,-9999,-9999
2101200,NA,WATSON LAKE,687, ,-128.816667,60.116667,-178,-103,-17,69,140,196,213,189,127,35,-100,-156,35
2101300,NA,WHITEHORSE A,706, ,-135.066667,60.716667,-113,-71,-7,66,136,190,206,184,121,41,-61,-82,51
2101400,NA,WHITEHORSE R,640, ,-135.033333,60.716667,-122,-62,3,85,153,-9999,-9999,-9999,-9999,42,-58,-93,-9999
2200100,NA,AKLAVIK A,6, ,-135,68.216667,-9999,-9999,-9999,-64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2201575,NA,FORT LIARD A,215, ,-123.466667,60.233333,-179,-113,-30,86,164,-9999,-9999,214,-9999,-9999,-105,-9999,-9999
2202101,NA,FORT SIMPSON,169, ,-121.233333,61.766667,-198,-149,-60,58,150,217,236,210,138,18,-116,-173,27
2202200,NA,FORT SMITH A,204, ,-111.966667,60.016667,-179,-133,-48,58,141,208,231,207,136,38,-78,-145,36
2202400,NA,HAY RIVER A,164, ,-115.783333,60.833333,-174,-140,-76,27,107,179,211,196,133,38,-80,-139,24
2202405,NA,HAY RIVER PA,213, ,-116,60.65,-174,-133,-63,-9999,129,200,225,204,137,-9999,-9999,-146,-9999
2202570,NA,INUVIK A,67, ,-133.483333,68.3,-227,-210,-166,-64,51,177,195,157,80,-42,-170,-201,-35
2202800,NA,NORMAN WELLS,72, ,-126.8,65.283333,-221,-193,-121,6,120,207,224,191,111,-16,-156,-193,-3
2204100,NA,YELLOWKNIFE,205, ,-114.433333,62.466667,-218,-180,-106,3,96,180,212,181,105,9,-100,-178,0
2502501,NA,ULUKHAKTOK A,35, ,-117.8,70.766667,-9999,-9999,-212,-127,-32,77,126,92,29,-63,-9999,-9999,-9999
2503650,NA,SACHS HARBOU,86, ,-125.266667,72,-245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
3010234,NA,ANDREW,610, ,-112.233333,54.016667,-82,-47,4,114,183,216,232,226,166,93,-15,-68,85
3010410,NA,AURORA LO,1341, ,-115.716667,52.65,-9999,-9999,-9999,-9999,-9999,175,203,195,-9999,-9999,-9999,-9999,-9999
3010534,NA,BASELINE LO,1897, ,-115.416667,52.133333,-9999,-9999,-9999,-9999,85,127,159,155,-9999,-9999,-9999,-9999,-9999
3010712,NA,BLACKSTONE L,1569, ,-116.35,52.783333,-9999,-9999,-9999,-9999,-9999,-9999,195,185,-9999,-9999,-9999,-9999,-9999
3010800,NA,BRAZEAU LO,1088, ,-115.416667,53.016667,-9999,-9999,-9999,-9999,147,180,207,198,-9999,-9999,-9999,-9999,-9999
3010830,NA,BRIGHTVIEW,815, ,-113.716667,52.983333,-46,-21,19,108,171,202,223,217,166,104,10,-39,93
3010890,NA,BROWNFIELD,755, ,-111.466667,52.316667,-72,-40,15,114,179,214,240,239,178,107,-2,-54,93
3011120,NA,CALMAR,720, ,-113.85,53.283333,-55,-20,24,119,182,211,230,227,176,111,4,-41,97
3011240,NA,CAMROSE,739, ,-112.816667,53.033333,-60,-33,14,107,169,204,226,222,169,100,-5,-48,89
3011474,NA,CHAILEY,670, ,-111.25,53.55,-90,-54,1,104,173,211,-9999,229,169,94,-9999,-75,-9999
3011663,NA,CLEARWATER,1280, ,-115.25,51.983333,-9999,-9999,-9999,-9999,138,175,210,206,158,-9999,-9999,-9999,-9999
3011953,NA,DAKOTA WEST,865, ,-113.95,52.75,-44,-19,20,107,167,200,222,218,167,104,6,-33,93
3012205,NA,EDMONTON INT,723, ,-113.583333,53.316667,-64,-34,12,110,174,205,226,221,171,102,-5,-47,89
